Title,Year,Type,Price,Engine type,Gearbox_type,Milage,City,Engine,Power
Toyota Corolla,2022,Hečbekas,21500,Benzinas / elektra,Automatinė,42200,Vilnius,1800,72
Toyota Corolla,2023,Universalas,21900,Benzinas / elektra,Automatinė,17463,Kaunas,1800,72
Toyota Corolla,2020,Universalas,22500,Benzinas / elektra,Automatinė,32972,Panevėžys,2000,132
Toyota Corolla,2021,Sedanas,22700,Benzinas / elektra,Automatinė,57900,Vilnius,1800,72
Toyota Corolla,2020,Sedanas,22700,Benzinas / elektra,Automatinė,55600,Vilnius,1800,72
Toyota Corolla,2020,Sedanas,22700,Benzinas / elektra,Automatinė,49200,Vilnius,1800,72
Toyota Corolla,2021,Sedanas,22900,Benzinas / elektra,Automatinė,44300,Vilnius,1800,72
Toyota Corolla,2019,Sedanas,22900,Benzinas / elektra,Automatinė,88900,Vilnius,1800,72
Toyota Corolla,2019,Universalas,22900,Benzinas / elektra,Automatinė,121200,Vilnius,2000,112
Toyota Corolla,2022,Universalas,23500,Benzinas / elektra,Automatinė,62274,Šiauliai,2000,135
Toyota Corolla,2021,Universalas,23900,Benzinas / elektra,Automatinė,28432,Šiauliai,2000,135
Toyota Corolla,2022,Sedanas,23900,Benzinas / elektra,Automatinė,44333,Vilnius,1800,90
Toyota Corolla,2021,Universalas,23950,Benzinas / elektra,Automatinė,5040,Vilnius,2000,135
Toyota Corolla,2023,Sedanas,24000,Benzinas / elektra,Automatinė,26500,Vilnius,1800,72
Toyota Corolla,2023,Universalas,24000,Benzinas / elektra,Automatinė,21900,Vilnius,1800,72
Toyota Corolla,2023,Universalas,24700,Benzinas / elektra,Automatinė,27678,Šiauliai,1800,90
Toyota Corolla,2019,Universalas,24900,Benzinas / elektra,Automatinė,78600,Vilnius,2000,112
Toyota Corolla,2019,Universalas,24900,Benzinas / elektra,Automatinė,110200,Vilnius,2000,112
Toyota Corolla,2021,Universalas,25900,Benzinas / elektra,Automatinė,39200,Vilnius,1800,72
Toyota Corolla,2021,Universalas,26900,Benzinas / elektra,Automatinė,56000,Vilnius,2000,135
Toyota Corolla,2024,Sedanas,2750031810,Benzinas / elektra,Automatinė,4,Šiauliai,1800,103
Toyota Corolla,2023,Hečbekas,31500,Kita,Automatinė,10000,Vilnius,1800,103
Toyota Corolla,2023,Sedanas,31500,Benzinas / elektra,Automatinė,14400,Vilnius,1800,72
Toyota Corolla,2023,Universalas,32500,Benzinas / elektra,Automatinė,18500,Vilnius,1800,72
Toyota Corolla,2023,Hečbekas,33500,Benzinas / elektra,Automatinė,12100,Vilnius,2000,112
Toyota Corolla,2024,Universalas,3370034260,Benzinas / elektra,Automatinė,1,Panevėžys,1800,103
Toyota Corolla,2001,Hečbekas,749,Benzinas,Mechaninė,319591,Vilnius,1600,81
Toyota Corolla,2003,Hečbekas,750,Benzinas,Mechaninė,204943,Vilnius,1400,71
Toyota Corolla,2003,Hečbekas,850,Dyzelinas,Mechaninė,246860,Vilnius,2000,85
Toyota Corolla,2004,Hečbekas,1340,Dyzelinas,Mechaninė,400000,Vilnius,1400,66
Toyota Corolla,2004,Hečbekas,1450,Benzinas / dujos,Mechaninė,333800,Vilnius,1600,81
Toyota Corolla,2004,Hečbekas,1550,Dyzelinas,Mechaninė,232730,Kretinga,1400,66
Toyota Corolla,2005,Hečbekas,1550,Dyzelinas,Mechaninė,322000,Vilnius,1400,66
Toyota Corolla,2004,Hečbekas,1757,Dyzelinas,Mechaninė,360000,Vilnius,2000,85
Toyota Corolla,2005,Hečbekas,1800,Dyzelinas,Automatinė,238000,Kaunas,1600,66
Toyota Corolla,2005,Sedanas,1870,Dyzelinas,Automatinė,289000,Panevėžys,1400,66
Toyota Corolla,2005,Hečbekas,1950,Benzinas,Mechaninė,238000,Vilnius,1600,81
Toyota Corolla,2005,Hečbekas,1999,Dyzelinas,Automatinė,280999,Vilnius,1400,66
Toyota Corolla,2008,Sedanas,2000,Benzinas,Automatinė,236727,Šakiai,1600,91
Toyota Corolla,2004,Hečbekas,2100,Benzinas,Mechaninė,243000,Vilnius,1600,81
Toyota Corolla,2005,Hečbekas,2100,Dyzelinas,Automatinė,177200,Radviliškis,1400,66
Toyota Corolla,2004,Hečbekas,2150,Dyzelinas,Mechaninė,314922,Alytus,2000,85
Toyota Corolla,2005,Hečbekas,2200,Dyzelinas,Mechaninė,267000,Vilnius,2000,85
Toyota Corolla,2005,Hečbekas,2450,Dyzelinas,Automatinė,180000,Elektrėnai,1400,66
Toyota Corolla,2004,Hečbekas,2499,Benzinas,Automatinė,130000,Klaipėda,1600,81
Toyota Corolla,2007,Sedanas,2500,Benzinas,Automatinė,214213,Vilnius,1800,96
Toyota Corolla,2006,Hečbekas,2500,Benzinas,Mechaninė,199000,Vilnius,1600,81
Toyota Corolla,2004,Hečbekas,2500,Dyzelinas,Mechaninė,259000,Klaipėda,2000,85
Toyota Corolla,2005,Kupė (Coupe),2600,Dyzelinas,Automatinė,251000,Klaipėda,1400,66
Toyota Corolla,2007,Universalas,2600,Dyzelinas,Mechaninė,305000,Kupiškis,2200,100
Toyota Corolla,2007,Sedanas,2850,Benzinas,Mechaninė,246000,Marijampolė,1600,91
Toyota Corolla,2007,Sedanas,3099,Benzinas,Mechaninė,111300,Vilnius,1600,91
Toyota Corolla,2011,Sedanas,3750,Benzinas,Mechaninė,217000,Ukmergė,1600,91
Toyota Corolla,2008,Sedanas,3800,Dyzelinas,Automatinė,286990,Radviliškis,1400,66
Toyota Corolla,2009,Sedanas,3800,Benzinas,Automatinė,251440,Vilnius,1600,91
Toyota Corolla,2019,Hečbekas,5900,Benzinas / elektra,Automatinė,171000,Alytus,1800,72
Toyota Corolla,2015,Sedanas,7000,Benzinas,Mechaninė,160000,Vilnius,1600,97
Toyota Corolla,2015,Sedanas,7200,Benzinas,Mechaninė,154767,Klaipėda,1600,97
Toyota Corolla,2014,Sedanas,8100,Dyzelinas,Mechaninė,93000,Ukmergė,1400,66
Toyota Corolla,2015,Sedanas,8900,Benzinas,Mechaninė,134000,Kaunas,1600,97
Toyota Corolla,2014,Sedanas,8950,Dyzelinas,Automatinė,162000,"Rīga, Latvija",1400,66
Toyota Corolla,2014,Sedanas,9350,Benzinas,Automatinė,154000,Vilnius,1600,97
Toyota Corolla,2019,Universalas,9500,Benzinas / elektra,Automatinė,205774,Kaunas,2000,132
Toyota Corolla,2019,Universalas,9500,Benzinas,Automatinė,98500,Šiauliai,1200,85
Toyota Corolla,2016,Sedanas,9750,Benzinas,Automatinė,150000,Vilnius,1600,97
Toyota Corolla,2015,Sedanas,9900,Benzinas,Automatinė,106173,Vilnius,1600,97
Toyota Corolla,2018,Sedanas,10200,Benzinas,Automatinė,115580,Vilnius,1600,97
Toyota Corolla,2019,Hečbekas,11600,Benzinas / elektra,Automatinė,186500,Kaunas,1800,89
Toyota Corolla,2018,Sedanas,12200,Benzinas,Mechaninė,107100,Klaipėda,1600,97
Toyota Corolla,2019,Sedanas,12500,Benzinas,Mechaninė,116124,Klaipėda,1600,97
Toyota Corolla,2020,Universalas,12700,Benzinas,Mechaninė,132000,Vilnius,1200,85
Toyota Corolla,2019,Sedanas,12900,Benzinas,Automatinė,132300,Klaipėda,1600,97
Toyota Corolla,2019,Sedanas,12999,Benzinas,Mechaninė,170000,Ukmergė,1600,97
Toyota Corolla,2020,Universalas,13299,Benzinas / elektra,Automatinė,241300,Kaunas,1800,72
Toyota Corolla,2016,Sedanas,13500,Benzinas,Automatinė,64500,Klaipėda,1600,97
Toyota Corolla,2020,Universalas,13800,Benzinas / elektra,Automatinė,99000,Šiauliai,1800,72
Toyota Corolla,2019,Universalas,14100,Benzinas / elektra,Automatinė,146000,Vilnius,1800,90
Toyota Corolla,2020,Universalas,14600,Benzinas / elektra,Automatinė,193000,Vilnius,1800,72
Toyota Corolla,2021,Hečbekas,14700,Benzinas / elektra,Automatinė,124150,Kaunas,1800,90
Toyota Corolla,2019,Hečbekas,15100,Benzinas / elektra,Automatinė,139544,Alytus,1800,72
Toyota Corolla,2019,Sedanas,15100,Benzinas,Automatinė,76,Vilnius,1600,92
Toyota Corolla,2019,Sedanas,15499,Benzinas / elektra,Automatinė,76000,Ukmergė,1800,89
Toyota Corolla,2020,Universalas,15500,Benzinas / elektra,Automatinė,160000,Anykščiai,1800,90
Toyota Corolla,2022,Universalas,15600,Benzinas / elektra,Automatinė,65837,Kaunas,1800,72
Toyota Corolla,2019,Hečbekas,15990,Benzinas,Automatinė,20975,Vilnius,1200,85
Toyota Corolla,2019,Universalas,16200,Benzinas / elektra,Automatinė,144396,Kaunas,1800,90
Toyota Corolla,2022,Sedanas,16600,Benzinas / elektra,Automatinė,210000,Vilkaviškis,1800,72
Toyota Corolla,2022,Universalas,16700,Benzinas / elektra,Automatinė,84834,Šiauliai,2000,135
Toyota Corolla,2020,Hečbekas,16940,Benzinas / elektra,Automatinė,50600,Kaunas,1800,90
Toyota Corolla,2019,Hečbekas,17450,Benzinas / elektra,Automatinė,38000,Šiauliai,1800,108
Toyota Corolla,2020,Universalas,17500,Benzinas,Mechaninė,73000,Klaipėda,1200,85
Toyota Corolla,2019,Sedanas,17500,Benzinas,Automatinė,83700,Klaipėda,1600,97
Toyota Corolla,2022,Hečbekas,17900,Benzinas,Automatinė,8000,Vilnius,2000,124
Toyota Corolla,2022,Sedanas,17990,Benzinas / elektra,Automatinė,26266,Vilnius,1800,72
Toyota Corolla,2019,Universalas,17990,Benzinas / elektra,Automatinė,129700,Vilnius,2000,112
Toyota Corolla,2020,Hečbekas,18450,Benzinas / elektra,Automatinė,47000,Panevėžys,1800,90
Toyota Corolla,2021,Sedanas,18500,Benzinas,Automatinė,75000,Klaipėda,1500,92
Toyota Corolla,2019,Hečbekas,18990,Benzinas / elektra,Automatinė,150000,Kaunas,2000,132
Toyota Corolla,2021,Sedanas,19100,Benzinas,Automatinė,71900,Klaipėda,1500,92
Toyota Corolla,2020,Universalas,19500,Benzinas,Automatinė,110000,Klaipėda,1200,85
Toyota Corolla,2020,Universalas,19699,Benzinas / elektra,Automatinė,28000,Kaunas,1800,90
Toyota Corolla,2023,Sedanas,19700,Benzinas,Mechaninė,5000,Klaipėda,1500,92
Toyota Corolla,2019,Sedanas,21900,Benzinas / elektra,Automatinė,82500,Klaipėda,1800,90
Toyota Corolla,2022,Sedanas,22000,Benzinas,Automatinė,16494,"Rīga, Latvija",1800,99
Toyota Corolla,2021,Kita,22700,Benzinas / elektra,Automatinė,50300,Klaipėda,1800,90
Toyota Corolla,2022,Sedanas,23000,Benzinas / elektra,Automatinė,19800,Panevėžys,1800,90
Toyota Corolla,2024,Universalas,35005,Benzinas / elektra,Automatinė,10,Klaipėda,1800,103
Toyota Corolla,2004,Hečbekas,750,Dyzelinas,Mechaninė,350000,Nemenčinė,2000,85
Toyota Corolla,2004,Hečbekas,750,Benzinas,Mechaninė,230000,Kaunas,1300,65
Toyota Corolla,2001,Hečbekas,800,Dyzelinas,Mechaninė,329472,Klaipėda,2000,66
Toyota Corolla,2000,Universalas,850,Dyzelinas,Mechaninė,256600,Kaunas,2000,66
Toyota Corolla,2002,Hečbekas,950,Benzinas / dujos,Mechaninė,222768,Šilutė,1600,81
Toyota Corolla,2002,Hečbekas,1100,Benzinas,Mechaninė,179000,Vilnius,1300,71
Toyota Corolla,1998,Hečbekas,1150,Benzinas,Mechaninė,188740,"Jelgava, Latvija",1600,84
Toyota Corolla,2003,Hečbekas,1250,Benzinas,Mechaninė,207020,Mažeikiai,1600,81
Toyota Corolla,2004,Hečbekas,1400,Dyzelinas,Mechaninė,342520,Kaunas,2000,85
Toyota Corolla,2001,Sedanas,1450,Benzinas / dujos,Automatinė,290000,Alytus,1600,81
Toyota Corolla,2004,Universalas,1499,Dyzelinas,Mechaninė,219300,Vilnius,2000,66
Toyota Corolla,2003,Kupė (Coupe),1600,Benzinas,Mechaninė,2022000,Vilnius,1600,81
Toyota Corolla,2005,Hečbekas,1700,Dyzelinas,Mechaninė,280000,Telšiai,2000,85
Toyota Corolla,2004,Hečbekas,1700,Dyzelinas,Mechaninė,245000,Vilnius,2000,85
Toyota Corolla,2005,Hečbekas,1800,Dyzelinas,Automatinė,219000,Vilnius,1400,66
Toyota Corolla,2006,Hečbekas,1900,Dyzelinas,Mechaninė,287493,Vilnius,2000,85
Toyota Corolla,2004,Hečbekas,1900,Dyzelinas,Automatinė,316688,Kaunas,1400,66
Toyota Corolla,2003,Hečbekas,1995,Dyzelinas,Mechaninė,277491,Klaipėda,2000,85
Toyota Corolla,2007,Sedanas,2000,Benzinas,Mechaninė,300000,Kelmė,1600,91
Toyota Corolla,2005,Hečbekas,2200,Dyzelinas,Automatinė,265000,Tauragė,1400,66
Toyota Corolla,2005,Hečbekas,2300,Dyzelinas,Mechaninė,244420,Kaunas,1400,66
Toyota Corolla,2006,Hečbekas,2450,Dyzelinas,Automatinė,227640,Šalčininkai,1400,66
Toyota Corolla,2005,Sedanas,2600,Dyzelinas,Automatinė,181883,Alytus,1400,66
Toyota Corolla,2005,Hečbekas,2600,Dyzelinas,Automatinė,129900,Klaipėda,1400,66
Toyota Corolla,2009,Sedanas,2699,Benzinas,Automatinė,177000,Kaunas,1800,92
Toyota Corolla,2005,Hečbekas,2850,Dyzelinas,Automatinė,196800,Vilnius,1400,66
Toyota Corolla,2006,Hečbekas,2900,Benzinas / dujos,Mechaninė,210000,Vilnius,1400,71
Toyota Corolla,2005,Sedanas,2900,Benzinas,Mechaninė,147000,"Jelgava, Latvija",1600,81
Toyota Corolla,2007,Sedanas,2999,Benzinas,Mechaninė,290000,Kaunas,1600,91
Toyota Corolla,2005,Hečbekas,3000,Benzinas,Mechaninė,240000,Klaipėda,1600,81
Toyota Corolla,2008,Sedanas,3400,Benzinas,Mechaninė,180500,Vilnius,1600,91
Toyota Corolla,2005,Hečbekas,3500,Benzinas,Automatinė,69850,Vilnius,1600,81
Toyota Corolla,2010,Sedanas,3990,Dyzelinas,Automatinė,156000,Vilnius,1400,66
Toyota Corolla,2016,Sedanas,8600,Dyzelinas,Mechaninė,98700,Vilnius,1400,66
Toyota Corolla,2015,Sedanas,8800,Dyzelinas,Mechaninė,195847,Kaunas,1400,66
Toyota Corolla,2013,Sedanas,8900,Benzinas,Automatinė,170000,Alytus,1600,97
Toyota Corolla,2016,Sedanas,8950,Benzinas,Automatinė,291000,Kaunas,1600,97
Toyota Corolla,2018,Sedanas,10200,Benzinas,Mechaninė,136000,Mažeikiai,1600,97
Toyota Corolla,2016,Sedanas,10600,Dyzelinas,Mechaninė,118000,Šiauliai,1400,66
Toyota Corolla,2019,Universalas,11200,Benzinas / elektra,Automatinė,123493,Marijampolė,1800,72
Toyota Corolla,2017,Sedanas,11500,Benzinas,Mechaninė,60600,Druskininkai,1600,97
Toyota Corolla,2018,Sedanas,11500,Benzinas,Mechaninė,73520,Panevėžys,1600,97
Toyota Corolla,2019,Universalas,11550,Benzinas,Mechaninė,131000,Vilnius,1200,85
Toyota Corolla,2017,Sedanas,11800,Dyzelinas,Mechaninė,132000,Vilnius,1400,66
Toyota Corolla,2019,Universalas,11900,Benzinas,Mechaninė,115300,Vilnius,1200,85
Toyota Corolla,2018,Sedanas,11999,Benzinas,Mechaninė,100000,Mažeikiai,1600,97
Toyota Corolla,2016,Sedanas,12000,Benzinas,Mechaninė,55000,Vilnius,1600,97
Toyota Corolla,2019,Sedanas,12990,Benzinas,Mechaninė,49000,Vilnius,1600,97
Toyota Corolla,2016,Sedanas,13000,Benzinas,Automatinė,86000,Kaunas,1600,97
Toyota Corolla,2019,Universalas,13350,Benzinas,Automatinė,133000,Vilnius,1200,85
Toyota Corolla,2019,Sedanas,13500,Benzinas,Mechaninė,130100,Druskininkai,1600,97
Toyota Corolla,2019,Universalas,14499,Benzinas,Mechaninė,58900,Elektrėnai,1200,85
Toyota Corolla,2019,Universalas,15290,Benzinas / elektra,Automatinė,236000,Kaunas,1800,72
Toyota Corolla,2021,Hečbekas,15299,Benzinas,Mechaninė,19590,Vilnius,1200,85
Toyota Corolla,2020,Universalas,15399,Benzinas / elektra,Automatinė,137737,Kaunas,1800,90
Toyota Corolla,2019,Hečbekas,15800,Benzinas / elektra,Automatinė,18700,Panevėžys,1800,90
Toyota Corolla,2019,Universalas,15800,Benzinas,Automatinė,112000,Vilnius,1200,85
Toyota Corolla,2020,Universalas,16000,Benzinas / elektra,Automatinė,222735,Mažeikiai,1800,90
Toyota Corolla,2019,Sedanas,16200,Benzinas / elektra,Automatinė,43000,Alytus,1800,89
Toyota Corolla,2020,Hečbekas,16700,Benzinas / elektra,Automatinė,46600,Tauragė,1800,90
Toyota Corolla,2021,Hečbekas,17300,Benzinas / elektra,Automatinė,24900,Panevėžys,1800,90
Toyota Corolla,2019,Hečbekas,17400,Benzinas / elektra,Automatinė,31000,Panevėžys,2000,112
Toyota Corolla,2020,Universalas,17500,Benzinas / elektra,Automatinė,62000,Alytus,1800,76
Toyota Corolla,2021,Sedanas,17800,Benzinas / elektra,Automatinė,62700,"Rīga, Latvija",1800,72
Toyota Corolla,2020,Hečbekas,18500,Benzinas / elektra,Automatinė,58000,Vilnius,1800,90
Toyota Corolla,2020,Universalas,18800,Benzinas / elektra,Automatinė,95650,Ignalina,1800,72
Toyota Corolla,2020,Hečbekas,19700,Benzinas / elektra,Automatinė,44000,Kaunas,2000,112
Toyota Corolla,2022,Hečbekas,19990,Benzinas / elektra,Automatinė,15301,Vilnius,1800,90
Toyota Corolla,2020,Hečbekas,20500,Benzinas / elektra,Automatinė,31500,Vilnius,2000,112
Toyota Corolla,2022,Hečbekas,20500,Benzinas / elektra,Automatinė,33300,"Rīga, Latvija",1800,72
Toyota Corolla,2019,Hečbekas,21000,Benzinas / elektra,Automatinė,75590,Panevėžys,2000,132
